[Sun Oct 23 11:31:56.257605 2022] [php:notice] [pid 18940:tid 1868] [client 127.0.0.1:53625] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/index.php/contact/
[Sun Oct 23 13:56:46.089614 2022] [php:notice] [pid 18940:tid 1868] [client 127.0.0.1:62132] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/post.php?post=149&action=edit
[Sun Oct 23 13:56:47.116629 2022] [php:notice] [pid 18940:tid 1856] [client 127.0.0.1:62142] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/edit.php?post_type=page&paged=2
[Sun Oct 23 13:56:47.307635 2022] [php:notice] [pid 18940:tid 1868] [client 127.0.0.1:62132] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/post.php?post=149&action=edit
[Sun Oct 23 13:56:47.513617 2022] [php:notice] [pid 18940:tid 1868] [client 127.0.0.1:62132] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/post.php?post=149&action=edit
[Sun Oct 23 13:56:47.905180 2022] [php:notice] [pid 18940:tid 1856] [client 127.0.0.1:62142] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/edit.php?post_type=page&paged=2
[Sun Oct 23 13:56:48.119800 2022] [php:notice] [pid 18940:tid 1856] [client 127.0.0.1:62142] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/edit.php?post_type=page&paged=2
[Sun Oct 23 13:57:02.139667 2022] [php:notice] [pid 18940:tid 1856] [client 127.0.0.1:62183] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/edit.php?post_type=page&paged=2
[Sun Oct 23 13:57:02.929716 2022] [php:notice] [pid 18940:tid 1856] [client 127.0.0.1:62183] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/edit.php?post_type=page&paged=2
[Sun Oct 23 13:57:03.131666 2022] [php:notice] [pid 18940:tid 1856] [client 127.0.0.1:62183] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/edit.php?post_type=page&paged=2
[Sun Oct 23 13:57:17.158513 2022] [php:notice] [pid 18940:tid 1856] [client 127.0.0.1:62201] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/edit.php?post_type=page&paged=2
[Sun Oct 23 13:57:17.951435 2022] [php:notice] [pid 18940:tid 1856] [client 127.0.0.1:62201] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/edit.php?post_type=page&paged=2
[Sun Oct 23 13:57:18.152421 2022] [php:notice] [pid 18940:tid 1856] [client 127.0.0.1:62201] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/edit.php?post_type=page&paged=2
[Sun Oct 23 13:57:32.166999 2022] [php:notice] [pid 18940:tid 1856] [client 127.0.0.1:62215] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/edit.php?post_type=page&paged=2
[Sun Oct 23 13:57:33.695998 2022] [php:notice] [pid 18940:tid 1856] [client 127.0.0.1:62215] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/edit.php?post_type=page&paged=2
[Sun Oct 23 13:57:33.902046 2022] [php:notice] [pid 18940:tid 1856] [client 127.0.0.1:62215] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/edit.php?post_type=page&paged=2
[Sun Oct 23 13:57:46.285811 2022] [php:notice] [pid 18940:tid 1856] [client 127.0.0.1:62364] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/index.php/contact/
[Sun Oct 23 13:57:47.522199 2022] [php:notice] [pid 18940:tid 1856] [client 127.0.0.1:62364] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/index.php/contact/
[Sun Oct 23 13:57:47.730238 2022] [php:notice] [pid 18940:tid 1856] [client 127.0.0.1:62364] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/index.php/contact/
[Sun Oct 23 13:57:51.463479 2022] [php:notice] [pid 18940:tid 1856] [client 127.0.0.1:62364] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/
[Sun Oct 23 13:57:54.211685 2022] [php:notice] [pid 18940:tid 1856] [client 127.0.0.1:62364] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/
[Sun Oct 23 13:57:54.416686 2022] [php:notice] [pid 18940:tid 1856] [client 127.0.0.1:62364] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/
[Sun Oct 23 13:57:58.541432 2022] [php:notice] [pid 18940:tid 1824] [client 127.0.0.1:62382] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/plugins.php?s=smtp&plugin_status=all
[Sun Oct 23 13:57:59.358972 2022] [php:notice] [pid 18940:tid 1824] [client 127.0.0.1:62382] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/plugins.php?s=smtp&plugin_status=all
[Sun Oct 23 13:57:59.574177 2022] [php:notice] [pid 18940:tid 1824] [client 127.0.0.1:62382] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/plugins.php?s=smtp&plugin_status=all
[Sun Oct 23 13:58:01.556590 2022] [php:notice] [pid 18940:tid 1824] [client 127.0.0.1:62382] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/plugins.php?s=smtp&plugin_status=all
[Sun Oct 23 13:58:04.027615 2022] [php:notice] [pid 18940:tid 1824] [client 127.0.0.1:62382] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/plugins.php?s=smtp&plugin_status=all
[Sun Oct 23 13:58:04.231848 2022] [php:notice] [pid 18940:tid 1824] [client 127.0.0.1:62382] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/plugins.php?s=smtp&plugin_status=all
[Sun Oct 23 13:58:07.854529 2022] [php:notice] [pid 18940:tid 1824] [client 127.0.0.1:62382] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/plugin-install.php?s=smtp&tab=search&type=term
[Sun Oct 23 13:58:10.085186 2022] [php:notice] [pid 18940:tid 1824] [client 127.0.0.1:62382] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/plugin-install.php?s=smtp&tab=search&type=term
[Sun Oct 23 13:58:10.287897 2022] [php:notice] [pid 18940:tid 1824] [client 127.0.0.1:62382] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/plugin-install.php?s=smtp&tab=search&type=term
[Sun Oct 23 13:58:13.569173 2022] [php:notice] [pid 18940:tid 1824] [client 127.0.0.1:62382] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/plugin-install.php?s=smtp&tab=search&type=term
[Sun Oct 23 13:58:43.223777 2022] [php:notice] [pid 18940:tid 1824] [client 127.0.0.1:62382] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/plugin-install.php?s=smtp&tab=search&type=term
[Sun Oct 23 13:58:43.430781 2022] [php:notice] [pid 18940:tid 1824] [client 127.0.0.1:62382] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/plugin-install.php?s=smtp&tab=search&type=term
[Sun Oct 23 13:59:02.257176 2022] [php:notice] [pid 18940:tid 1816] [client 127.0.0.1:62463] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/plugin-install.php?s=smtp&tab=search&type=term
[Sun Oct 23 13:59:04.580244 2022] [php:notice] [pid 18940:tid 1824] [client 127.0.0.1:62464] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/plugin-install.php?s=smtp&tab=search&type=term
[Sun Oct 23 13:59:05.482308 2022] [php:notice] [pid 18940:tid 1824] [client 127.0.0.1:62464] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/plugin-install.php?s=smtp&tab=search&type=term
[Sun Oct 23 13:59:05.686780 2022] [php:notice] [pid 18940:tid 1824] [client 127.0.0.1:62464] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/plugin-install.php?s=smtp&tab=search&type=term
[Sun Oct 23 13:59:06.045474 2022] [php:notice] [pid 18940:tid 1816] [client 127.0.0.1:62463] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/plugin-install.php?s=smtp&tab=search&type=term
[Sun Oct 23 13:59:06.248566 2022] [php:notice] [pid 18940:tid 1816] [client 127.0.0.1:62463] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/plugin-install.php?s=smtp&tab=search&type=term
[Sun Oct 23 13:59:06.479200 2022] [php:notice] [pid 18940:tid 1816] [client 127.0.0.1:62463] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/plugin-install.php?s=smtp&tab=search&type=term
[Sun Oct 23 13:59:08.250044 2022] [php:notice] [pid 18940:tid 1816] [client 127.0.0.1:62463] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/plugin-install.php?s=smtp&tab=search&type=term
[Sun Oct 23 13:59:08.452167 2022] [php:notice] [pid 18940:tid 1816] [client 127.0.0.1:62463] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/plugin-install.php?s=smtp&tab=search&type=term
[Sun Oct 23 13:59:08.668878 2022] [php:notice] [pid 18940:tid 1816] [client 127.0.0.1:62463] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/plugin-install.php?s=smtp&tab=search&type=term
[Sun Oct 23 13:59:08.887715 2022] [php:notice] [pid 18940:tid 1816] [client 127.0.0.1:62463] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/plugin-install.php?s=smtp&tab=search&type=term
[Sun Oct 23 13:59:09.838510 2022] [php:notice] [pid 18940:tid 1816] [client 127.0.0.1:62463] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/plugin-install.php?s=smtp&tab=search&type=term
[Sun Oct 23 13:59:10.053276 2022] [php:notice] [pid 18940:tid 1816] [client 127.0.0.1:62463] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/plugin-install.php?s=smtp&tab=search&type=term
[Sun Oct 23 13:59:10.270460 2022] [php:notice] [pid 18940:tid 1816] [client 127.0.0.1:62463] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/plugin-install.php?s=smtp&tab=search&type=term
[Sun Oct 23 13:59:10.788361 2022] [php:notice] [pid 18940:tid 1816] [client 127.0.0.1:62463] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/admin.php?page=wp-mail-smtp-setup-wizard
[Sun Oct 23 13:59:13.967914 2022] [php:notice] [pid 18940:tid 1816] [client 127.0.0.1:62463] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/admin.php?page=wp-mail-smtp-setup-wizard
[Sun Oct 23 13:59:14.031918 2022] [php:notice] [pid 18940:tid 1856] [client 127.0.0.1:62497] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/admin.php?page=wp-mail-smtp-setup-wizard
[Sun Oct 23 13:59:14.031918 2022] [php:notice] [pid 18940:tid 1824] [client 127.0.0.1:62464] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/admin.php?page=wp-mail-smtp-setup-wizard
[Sun Oct 23 13:59:15.247902 2022] [php:notice] [pid 18940:tid 1816] [client 127.0.0.1:62463] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/admin.php?page=wp-mail-smtp-setup-wizard
[Sun Oct 23 13:59:15.278257 2022] [php:notice] [pid 18940:tid 1856] [client 127.0.0.1:62497] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/admin.php?page=wp-mail-smtp-setup-wizard
[Sun Oct 23 13:59:15.293382 2022] [php:notice] [pid 18940:tid 1824] [client 127.0.0.1:62464] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/admin.php?page=wp-mail-smtp-setup-wizard
[Sun Oct 23 13:59:15.462875 2022] [php:notice] [pid 18940:tid 1816] [client 127.0.0.1:62463] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/admin.php?page=wp-mail-smtp-setup-wizard
[Sun Oct 23 13:59:15.493265 2022] [php:notice] [pid 18940:tid 1856] [client 127.0.0.1:62497] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/admin.php?page=wp-mail-smtp-setup-wizard
[Sun Oct 23 13:59:15.508506 2022] [php:notice] [pid 18940:tid 1824] [client 127.0.0.1:62464] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/admin.php?page=wp-mail-smtp-setup-wizard
